read_id,len_reference,len_basecalls,que_start,que_end,ref_start,ref_end,comment,AA>AA,AA>AC,AA>AG,AA>AT,AA>CA,AA>CC,AA>CG,AA>CT,AA>GA,AA>GC,AA>GG,AA>GT,AA>TA,AA>TC,AA>TG,AA>TT,AA>-A,AA>-C,AA>-G,AA>-T,AC>AA,AC>AC,AC>AG,AC>AT,AC>CA,AC>CC,AC>CG,AC>CT,AC>GA,AC>GC,AC>GG,AC>GT,AC>TA,AC>TC,AC>TG,AC>TT,AC>-A,AC>-C,AC>-G,AC>-T,AG>AA,AG>AC,AG>AG,AG>AT,AG>CA,AG>CC,AG>CG,AG>CT,AG>GA,AG>GC,AG>GG,AG>GT,AG>TA,AG>TC,AG>TG,AG>TT,AG>-A,AG>-C,AG>-G,AG>-T,AT>AA,AT>AC,AT>AG,AT>AT,AT>CA,AT>CC,AT>CG,AT>CT,AT>GA,AT>GC,AT>GG,AT>GT,AT>TA,AT>TC,AT>TG,AT>TT,AT>-A,AT>-C,AT>-G,AT>-T,A->AA,A->AC,A->AG,A->AT,A->CA,A->CC,A->CG,A->CT,A->GA,A->GC,A->GG,A->GT,A->TA,A->TC,A->TG,A->TT,CA>AA,CA>AC,CA>AG,CA>AT,CA>CA,CA>CC,CA>CG,CA>CT,CA>GA,CA>GC,CA>GG,CA>GT,CA>TA,CA>TC,CA>TG,CA>TT,CA>-A,CA>-C,CA>-G,CA>-T,CC>AA,CC>AC,CC>AG,CC>AT,CC>CA,CC>CC,CC>CG,CC>CT,CC>GA,CC>GC,CC>GG,CC>GT,CC>TA,CC>TC,CC>TG,CC>TT,CC>-A,CC>-C,CC>-G,CC>-T,CG>AA,CG>AC,CG>AG,CG>AT,CG>CA,CG>CC,CG>CG,CG>CT,CG>GA,CG>GC,CG>GG,CG>GT,CG>TA,CG>TC,CG>TG,CG>TT,CG>-A,CG>-C,CG>-G,CG>-T,CT>AA,CT>AC,CT>AG,CT>AT,CT>CA,CT>CC,CT>CG,CT>CT,CT>GA,CT>GC,CT>GG,CT>GT,CT>TA,CT>TC,CT>TG,CT>TT,CT>-A,CT>-C,CT>-G,CT>-T,C->AA,C->AC,C->AG,C->AT,C->CA,C->CC,C->CG,C->CT,C->GA,C->GC,C->GG,C->GT,C->TA,C->TC,C->TG,C->TT,GA>AA,GA>AC,GA>AG,GA>AT,GA>CA,GA>CC,GA>CG,GA>CT,GA>GA,GA>GC,GA>GG,GA>GT,GA>TA,GA>TC,GA>TG,GA>TT,GA>-A,GA>-C,GA>-G,GA>-T,GC>AA,GC>AC,GC>AG,GC>AT,GC>CA,GC>CC,GC>CG,GC>CT,GC>GA,GC>GC,GC>GG,GC>GT,GC>TA,GC>TC,GC>TG,GC>TT,GC>-A,GC>-C,GC>-G,GC>-T,GG>AA,GG>AC,GG>AG,GG>AT,GG>CA,GG>CC,GG>CG,GG>CT,GG>GA,GG>GC,GG>GG,GG>GT,GG>TA,GG>TC,GG>TG,GG>TT,GG>-A,GG>-C,GG>-G,GG>-T,GT>AA,GT>AC,GT>AG,GT>AT,GT>CA,GT>CC,GT>CG,GT>CT,GT>GA,GT>GC,GT>GG,GT>GT,GT>TA,GT>TC,GT>TG,GT>TT,GT>-A,GT>-C,GT>-G,GT>-T,G->AA,G->AC,G->AG,G->AT,G->CA,G->CC,G->CG,G->CT,G->GA,G->GC,G->GG,G->GT,G->TA,G->TC,G->TG,G->TT,TA>AA,TA>AC,TA>AG,TA>AT,TA>CA,TA>CC,TA>CG,TA>CT,TA>GA,TA>GC,TA>GG,TA>GT,TA>TA,TA>TC,TA>TG,TA>TT,TA>-A,TA>-C,TA>-G,TA>-T,TC>AA,TC>AC,TC>AG,TC>AT,TC>CA,TC>CC,TC>CG,TC>CT,TC>GA,TC>GC,TC>GG,TC>GT,TC>TA,TC>TC,TC>TG,TC>TT,TC>-A,TC>-C,TC>-G,TC>-T,TG>AA,TG>AC,TG>AG,TG>AT,TG>CA,TG>CC,TG>CG,TG>CT,TG>GA,TG>GC,TG>GG,TG>GT,TG>TA,TG>TC,TG>TG,TG>TT,TG>-A,TG>-C,TG>-G,TG>-T,TT>AA,TT>AC,TT>AG,TT>AT,TT>CA,TT>CC,TT>CG,TT>CT,TT>GA,TT>GC,TT>GG,TT>GT,TT>TA,TT>TC,TT>TG,TT>TT,TT>-A,TT>-C,TT>-G,TT>-T,T->AA,T->AC,T->AG,T->AT,T->CA,T->CC,T->CG,T->CT,T->GA,T->GC,T->GG,T->GT,T->TA,T->TC,T->TG,T->TT,homo_A_counts,homo_A_errors,homo_C_counts,homo_C_errors,homo_G_counts,homo_G_errors,homo_T_counts,homo_T_errors,phred_mean,phred_median,phred_std,phred_mean_correct,phred_median_correct,phred_std_correct,phred_mean_error,phred_median_error,phred_std_error
767621cc-7def-4916-aef9-79a915e6df7a,1188,1011,21,1007,202,1187,pass,69,16,19,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,10,1,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,17,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,17,27,0,0,0,1,1,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,13,13,22,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,7,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,15,12,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,20,4,20,12,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,16,9,4,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,15,14,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17,5,18,12,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,27,8,15,24,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,9,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27,9,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,6,21,21,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,50,7,0,0,6,1,0,0,9.028397565922921,8.0,4.719215914967584,9.034627492130115,8.0,4.724282263953596,8.848484848484848,7.0,4.566818480917456
440dbfce-98c2-47e3-81c0-16ddef65a45a,6382,6136,0,6136,130,6380,pass,248,103,122,195,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,131,46,9,119,0,0,0,0,1,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,116,55,66,94,0,0,0,1,4,0,6,1,0,0,0,0,1,0,0,0,0,0,0,3,198,89,128,213,1,1,0,6,3,24,3,1,0,17,0,2,4,8,2,2,2,16,0,16,115,76,70,129,0,0,0,2,1,0,1,0,1,0,0,0,8,2,2,0,1,0,0,0,78,53,4,77,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,3,3,5,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,73,87,127,1,1,1,2,8,3,0,2,0,1,0,3,1,1,0,2,0,1,0,11,124,40,64,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,76,36,5,55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,58,36,37,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,81,47,91,86,1,0,1,7,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,4,169,82,83,213,0,0,0,2,1,2,3,1,0,0,1,0,6,1,2,2,0,0,0,0,116,65,7,132,0,1,0,0,0,1,0,0,1,10,0,1,1,1,0,2,0,0,0,0,132,75,72,149,1,0,0,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,191,122,129,342,1,0,0,2,9,3,2,3,2,15,3,3,3,1,3,2,0,1,1,3,93,2,16,0,6,0,252,33,8.8116036505867,7.0,4.588017487839601,8.857095214273803,8.0,4.601123805105343,6.848920863309353,5.0,3.4514383803014588
60556606-a19c-4df2-8979-63f7225e0639,4463,4330,1,4314,34,4463,pass,117,37,97,71,0,0,0,0,2,3,2,0,0,0,0,2,4,0,5,1,0,0,0,1,60,38,2,60,1,0,0,1,1,0,0,0,0,0,2,3,2,3,5,0,0,0,0,0,108,77,133,58,0,2,0,0,7,4,9,2,0,0,0,0,0,0,0,0,0,0,0,1,48,63,74,52,0,0,0,4,2,1,3,10,1,3,1,8,10,2,19,13,2,0,0,18,62,52,132,59,1,0,0,0,1,2,6,2,2,1,1,1,3,1,3,1,0,0,0,1,85,58,7,76,1,1,0,1,5,2,0,0,0,4,0,2,0,1,1,0,0,0,0,0,6,7,8,4,1,0,0,0,0,0,1,0,1,0,3,0,0,0,2,1,0,0,0,0,36,63,113,71,1,1,4,2,5,5,1,7,1,1,0,5,1,3,0,4,5,1,0,12,83,44,104,60,1,0,0,0,0,0,2,0,0,1,0,1,9,0,5,1,0,0,0,0,92,54,10,62,0,1,0,0,0,1,0,1,4,6,0,0,2,3,3,0,1,3,0,0,112,89,117,75,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,38,47,75,67,3,0,1,2,5,1,15,5,2,1,7,2,1,0,10,0,1,0,3,11,51,24,45,41,1,0,0,0,1,2,3,1,0,0,0,0,3,2,5,1,0,0,1,0,82,70,6,89,0,0,0,1,0,0,0,0,0,8,1,0,0,1,7,2,0,0,2,1,63,41,120,90,1,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,1,0,1,0,50,84,62,85,1,0,1,2,9,1,2,0,3,13,1,0,1,0,6,1,1,2,1,0,68,14,10,2,40,10,37,7,6.441687920241131,6.0,2.721886821189289,6.483529990167158,6.0,2.720958050254386,5.746938775510204,5.0,2.6421313320581543
a99b7a8c-65ea-49ea-96ed-bba5731fa5b0,2906,2750,19,2727,201,2899,pass,120,29,55,89,1,0,1,0,2,2,1,5,1,0,0,3,9,4,3,1,1,0,0,1,47,15,1,33,0,0,0,2,2,0,0,4,4,4,0,5,2,2,3,2,0,0,1,0,46,28,30,40,1,2,0,2,3,3,5,0,1,0,2,0,3,0,0,0,1,0,1,3,90,41,56,73,2,0,1,8,4,0,0,3,1,2,0,5,5,0,2,1,3,1,0,3,38,24,27,55,0,1,0,0,2,3,1,4,1,0,0,0,9,3,0,1,1,0,1,1,32,11,0,31,1,0,0,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,0,0,0,1,46,32,27,49,5,0,3,5,5,5,0,2,0,0,0,0,0,0,0,0,5,5,0,3,56,14,34,33,1,1,0,0,2,1,1,0,0,2,0,0,6,1,1,0,1,1,0,0,32,20,0,20,1,0,0,0,1,0,0,0,1,1,0,2,1,1,1,2,0,0,0,0,36,12,12,28,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,30,22,26,44,0,0,0,2,1,2,1,3,0,0,0,2,0,0,0,1,2,3,1,5,65,28,36,75,0,1,0,2,1,2,4,9,1,0,1,1,11,3,4,5,1,1,0,1,37,28,1,73,0,0,0,1,1,0,0,1,2,2,0,0,1,2,2,6,1,1,0,0,57,28,39,43,0,0,0,2,4,1,1,1,0,1,0,1,1,0,1,0,1,0,2,0,62,52,68,136,2,0,1,4,7,1,2,5,7,5,2,4,4,1,1,4,0,1,2,5,67,14,0,0,0,0,64,7,7.5720088626292466,6.0,3.8269895083622787,7.685146876292925,7.0,3.866696691871987,6.632302405498282,6.0,3.3345305534128338
c33dc5b8-d8df-472d-983e-c39902d7f5b2,7151,6949,0,6948,78,7151,pass,310,97,124,231,0,0,0,0,4,4,2,7,2,0,2,1,8,1,5,2,0,0,0,0,119,53,9,113,1,0,0,0,1,0,1,1,3,2,1,5,2,6,1,1,0,0,0,0,129,71,82,109,0,0,0,2,5,1,5,5,1,0,0,1,2,0,0,0,1,1,1,4,170,94,153,221,1,1,2,18,4,0,1,12,2,5,1,13,6,0,3,16,3,0,3,32,135,71,91,118,0,0,0,0,0,2,3,1,1,0,2,0,4,1,1,0,0,0,0,2,88,41,6,71,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,1,0,0,0,0,4,5,6,12,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,89,81,109,145,4,0,2,10,32,6,0,6,2,3,0,2,4,3,0,1,3,4,1,13,121,35,88,104,0,0,0,1,2,0,0,2,0,0,0,0,9,1,5,1,1,0,0,1,79,45,6,90,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,1,0,0,0,0,85,51,37,61,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104,57,86,106,4,0,0,10,2,3,6,7,0,3,3,4,0,0,1,0,1,2,2,5,191,84,87,194,1,1,0,1,2,6,0,4,1,2,1,0,9,4,8,3,0,0,1,2,137,65,5,151,0,0,0,1,0,0,0,1,0,7,0,1,4,2,3,4,0,0,0,0,136,85,105,166,0,0,1,2,1,2,0,3,0,0,0,0,1,1,1,0,0,0,0,0,215,135,158,417,4,0,1,7,19,4,9,4,5,8,4,1,6,2,6,4,2,2,1,2,158,28,0,0,5,0,246,43,8.057714450201496,7.0,4.010741487627931,8.124755455229495,7.0,4.0213421934114075,6.587458745874588,6.0,3.4581096837624683
35bea853-260e-4670-bcf6-549c4885a1d2,13160,12782,0,12782,93,13158,pass,470,188,221,381,1,1,0,0,0,5,1,6,1,0,1,2,13,1,4,2,0,2,0,0,294,109,20,225,2,1,0,1,7,1,1,2,4,4,0,7,5,7,3,2,0,0,0,0,238,129,154,208,1,1,0,6,6,2,9,5,0,0,1,0,5,0,1,3,1,0,0,3,378,191,245,392,4,0,1,22,13,3,6,2,5,13,1,5,18,9,18,10,4,7,7,18,261,162,207,234,1,0,0,2,1,1,6,0,2,1,3,1,10,5,2,4,2,0,0,3,165,79,13,170,0,0,0,0,4,0,0,1,2,1,0,2,1,0,1,0,0,0,0,0,12,7,10,22,1,1,0,1,1,0,0,0,1,1,0,4,3,0,1,4,0,0,1,0,177,156,227,278,2,3,3,10,31,6,2,9,4,2,1,6,5,1,1,5,19,3,1,31,224,121,158,172,1,0,0,1,5,0,0,2,1,1,0,1,7,1,3,2,0,2,0,1,169,77,8,135,0,2,0,0,1,0,0,0,2,7,0,1,1,3,3,4,0,0,0,0,155,81,107,119,1,0,0,3,0,0,4,0,1,2,1,1,1,0,0,0,1,0,0,2,150,91,157,208,5,1,2,9,19,6,7,7,4,5,0,4,7,3,1,2,5,3,1,15,283,183,164,429,4,2,0,1,0,4,3,3,1,1,0,0,12,3,3,4,1,0,1,2,246,142,9,318,0,2,1,0,1,0,3,3,2,14,1,0,5,6,7,3,2,3,0,3,265,159,180,243,1,3,0,7,5,3,3,6,1,0,4,0,4,0,1,2,1,0,1,2,359,299,253,583,6,2,5,15,44,16,13,8,17,18,2,9,7,0,12,9,12,3,0,15,186,21,11,1,15,3,220,35,7.739007979971835,7.0,3.67521747489994,7.797099087353325,7.0,3.687128063662548,6.341176470588235,5.0,3.0597434514132025
35214580-39c3-428b-8d03-2508d13c589b,892,772,8,771,25,892,pass,23,9,18,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,15,1,10,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,18,15,17,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11,10,12,7,0,0,0,0,0,0,1,16,0,1,0,21,0,0,3,18,0,0,0,15,14,14,23,11,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,21,15,3,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,16,12,15,0,0,0,0,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,8,18,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,15,14,1,9,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,11,14,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11,8,7,9,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,11,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,15,7,13,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,10,17,12,0,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,39,26,5,0,5,0,0,0,7.480996068152032,6.0,3.6638710098992053,7.552631578947368,6.0,3.667726280201672,6.219512195121951,5.0,3.353281575266535
346409ff-b71a-4ad2-abdd-47a178ebbbd0,12766,12473,4,12465,114,12766,pass,537,176,218,379,3,1,0,2,3,8,4,14,0,3,1,6,6,3,4,8,1,0,0,2,240,121,14,217,0,5,0,1,4,5,0,1,17,14,0,2,9,10,4,10,0,6,1,0,243,104,148,191,2,2,0,3,17,6,10,3,1,0,1,3,3,1,1,2,2,0,0,16,311,190,230,372,7,2,8,17,9,3,6,6,3,7,2,18,19,4,23,21,7,7,4,33,214,160,187,242,2,2,0,1,0,6,11,2,2,4,4,3,13,20,6,5,2,0,3,3,174,111,6,190,1,0,0,1,8,2,0,4,5,2,0,4,3,0,0,1,0,0,0,0,8,8,4,8,0,0,0,0,0,0,0,0,1,0,3,6,1,0,3,1,0,0,0,1,169,182,213,290,4,0,5,11,25,9,1,16,5,2,0,5,7,1,1,2,14,7,0,21,237,90,139,168,3,1,0,0,7,2,9,5,1,0,2,0,14,0,2,2,3,1,0,1,136,82,4,155,0,0,0,0,4,0,0,1,8,7,0,8,7,6,8,2,0,0,0,0,130,79,61,102,0,0,1,4,4,3,2,1,0,0,2,2,3,3,0,1,0,0,1,2,139,103,125,171,5,0,4,8,13,5,14,12,2,13,0,7,3,0,1,4,2,2,3,21,308,139,161,300,2,1,0,3,3,11,14,18,3,4,1,1,18,13,6,8,1,1,2,2,267,145,3,291,1,1,0,2,0,2,0,0,12,16,0,5,18,13,12,18,3,3,0,4,226,165,149,211,2,1,1,4,10,4,9,8,5,5,3,2,5,3,1,3,3,2,1,2,347,256,258,567,8,4,2,7,28,11,22,5,8,42,10,12,8,4,10,10,5,3,6,14,271,25,25,3,5,1,253,42,7.787175989085948,7.0,3.863778599668245,7.893718137043118,7.0,3.891393385269843,6.398648648648648,5.0,3.17203404389854
448dc546-4bc2-4151-a202-839160dbca48,15876,15793,411,15703,0,15876,pass,619,165,223,333,11,7,1,12,26,54,27,43,7,8,0,11,32,6,3,4,3,3,1,0,300,148,22,251,8,3,0,2,22,10,2,9,11,9,2,8,19,20,15,11,2,5,0,0,309,147,212,231,2,5,1,2,23,11,13,6,8,1,9,5,24,4,14,5,8,0,0,20,276,239,262,304,9,2,11,23,23,3,15,11,33,19,7,53,67,19,37,25,14,6,8,50,210,161,313,238,10,9,4,9,11,12,32,36,9,17,14,14,22,27,14,12,11,4,1,11,242,138,20,244,5,0,1,0,25,14,1,14,12,14,0,10,2,1,8,2,0,0,0,0,27,16,22,21,0,0,0,1,0,0,0,1,4,6,20,9,9,2,9,17,0,1,1,6,125,260,310,223,21,9,13,47,44,25,3,25,8,6,0,10,16,9,3,10,48,39,3,57,245,152,214,191,3,6,1,3,15,7,19,10,2,2,1,4,25,4,10,12,2,7,0,6,189,170,24,173,1,6,1,0,5,5,2,4,6,15,0,6,8,18,18,8,5,6,1,1,211,145,140,145,0,0,1,8,6,1,5,1,3,4,4,5,6,1,1,1,1,0,1,3,138,150,216,178,5,3,5,10,43,21,37,27,8,28,15,13,12,5,9,2,7,10,4,23,281,112,127,217,8,19,2,23,8,17,18,30,10,14,1,5,38,15,10,16,9,8,1,13,293,173,21,325,7,0,2,4,10,8,0,3,13,32,0,10,20,31,42,33,7,15,3,7,273,175,231,229,1,10,3,12,11,16,13,16,6,8,7,24,26,10,9,26,12,2,3,12,274,222,244,470,16,8,9,42,44,16,58,11,32,56,26,30,30,6,11,20,8,9,7,14,349,68,40,18,27,4,307,72,6.414268898770599,6.0,3.056989933361547,6.5896921533832264,6.0,3.1210189717851824,5.4388674388674385,5.0,2.454217306370638
5d4d634a-a3f0-4ba2-b757-49ed0a6b139c,6064,5905,82,5905,192,6063,pass,260,95,141,134,3,1,0,1,1,1,3,2,1,1,0,0,7,1,2,1,0,1,0,0,153,63,4,92,0,0,0,0,2,1,3,0,5,2,0,2,0,4,1,0,0,2,0,0,126,89,115,86,0,1,1,1,5,1,5,2,0,0,0,0,0,0,1,1,0,0,1,0,98,90,103,128,0,1,1,0,0,0,0,0,3,8,0,2,3,0,7,4,3,0,2,5,132,98,123,134,0,0,0,0,1,2,3,4,0,1,1,1,8,3,3,0,0,0,0,0,124,86,7,93,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,10,4,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,1,65,102,107,115,2,1,2,5,7,3,0,3,2,1,0,0,2,0,0,1,6,0,0,9,112,56,92,63,0,0,1,0,1,0,6,0,1,0,0,0,8,1,4,1,0,0,0,1,102,62,4,75,0,0,0,1,0,0,0,0,3,3,0,2,0,1,1,1,0,0,0,1,88,66,69,63,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,54,45,76,76,0,0,1,1,10,1,4,3,1,5,0,0,2,0,0,0,1,2,0,5,116,61,58,82,0,0,0,0,1,4,0,1,0,1,0,0,4,2,2,0,0,0,1,1,117,89,3,134,0,0,0,0,2,1,0,1,2,7,0,2,2,0,4,2,0,0,0,0,113,82,92,92,0,0,1,1,1,2,1,2,1,2,0,0,1,1,0,0,1,0,0,0,107,118,97,146,1,0,2,3,15,3,5,2,5,12,3,2,5,1,3,3,2,1,1,1,132,13,15,1,5,1,46,5,7.8962733985917914,7.0,3.8310837009933274,7.956047882794354,7.0,3.8515231326267645,6.415929203539823,5.0,2.916919406985093
357d5afd-54fa-4013-b0b4-e73fb5b00047,790,595,0,595,124,788,pass,53,8,30,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,8,13,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,11,14,11,0,0,0,1,0,0,0,34,0,0,0,9,2,0,0,12,0,0,0,15,17,1,11,8,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,7,5,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,10,11,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,4,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,8,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,3,8,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,6,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40,14,0,0,0,0,6,1,9.319327731092438,8.0,5.01884310401076,9.453900709219859,8.0,5.065493300076516,6.870967741935484,5.0,3.2102852399031554
90ad7e68-90fe-4d6c-a0f2-d94817623472,9002,8854,3,8851,0,9002,pass,279,97,146,241,2,2,0,1,1,7,1,6,1,1,0,7,4,1,2,3,2,0,0,1,131,67,14,141,1,3,0,0,5,1,0,2,7,4,1,3,10,9,2,2,1,1,0,0,131,83,109,139,0,0,0,2,3,6,6,2,0,0,0,3,2,1,1,1,0,0,1,4,194,127,176,285,7,3,1,20,2,0,3,2,2,10,1,6,10,3,9,5,1,2,2,20,133,100,113,191,3,1,1,1,1,1,4,1,0,5,0,3,17,7,7,3,1,1,0,0,127,81,13,146,0,1,0,0,4,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,4,16,9,13,0,0,0,0,0,1,0,0,1,1,5,2,2,0,3,1,0,0,0,0,131,141,150,186,1,2,5,13,9,5,0,13,2,4,0,1,2,1,0,0,2,2,0,15,136,53,97,112,0,1,0,0,8,0,0,4,0,2,0,1,11,0,4,2,1,3,0,0,103,74,9,107,1,0,0,0,1,1,0,0,5,5,0,1,1,1,5,3,1,0,0,0,92,61,56,85,1,0,0,3,2,0,0,0,1,0,1,0,4,0,0,0,1,0,1,1,105,90,109,157,3,1,4,8,6,10,9,2,1,12,0,8,1,2,3,3,0,5,3,20,187,88,116,232,4,1,0,2,2,4,13,8,2,4,0,1,11,8,1,7,2,1,0,0,189,126,6,233,1,0,0,2,3,2,0,1,5,9,1,5,4,5,7,6,0,1,0,3,175,122,115,211,0,0,0,5,6,5,2,11,2,2,2,2,7,2,1,2,2,1,1,2,222,212,213,480,6,3,5,8,49,0,11,12,24,20,1,6,23,3,10,7,29,0,3,10,111,17,5,1,6,3,290,33,7.672016274864376,7.0,3.652363537027323,7.768126432621546,7.0,3.6675111553993562,6.246869409660107,5.0,3.0866821149049173
2fa89abc-ad75-497e-95de-5e174e055fed,558,392,12,390,169,552,pass,13,7,7,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,4,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,6,6,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8,5,11,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,6,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,6,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,5,2,0,0,0,0,8.904761904761905,7.0,4.72317584075331,8.977900552486188,7.5,4.772684479334608,7.25,7.0,2.968585521759479
